# timestamp tx ty tz qx qy qz qw
1520439643.502142429 0.481731401 -0.023167704 0.052221638 0.001733120 0.018322972 -0.003382475 0.999824897
1520439643.552162647 0.504114933 -0.023832224 0.062935782 0.002281445 0.019174693 -0.003847361 0.999806143
1520439643.602163553 0.526846062 -0.024536105 0.073688217 0.002680805 0.017859480 -0.005935328 0.999819296
1520439643.652165651 0.550398446 -0.026847256 0.085522507 0.004464321 0.017380730 -0.009200114 0.999796648
1520439643.702167511 0.575664208 -0.029830989 0.097828234 0.006432890 0.018435661 -0.011585801 0.999742224
1520439643.752168417 0.599955225 -0.033584818 0.109084288 0.006974984 0.016330892 -0.014120167 0.999742603
1520439643.802170515 0.625047677 -0.039772327 0.119877960 0.010318645 0.013746247 -0.020777260 0.999636370
1520439643.852171421 0.650007676 -0.046763978 0.130080743 0.016815261 0.012780969 -0.025791466 0.999444193
1520439643.902173758 0.675144026 -0.053034162 0.137850918 0.019135157 0.012884659 -0.025583405 0.999406484
1520439643.952174664 0.701198968 -0.058329197 0.144486615 0.018838500 0.014174569 -0.023231028 0.999452106
1520439644.002180815 0.727169911 -0.062801997 0.150471780 0.019990124 0.014952548 -0.020573957 0.999476627
1520439644.052181721 0.753117998 -0.066671189 0.155918946 0.022444895 0.016275120 -0.019484972 0.999425677
1520439644.102183580 0.778988389 -0.068903502 0.160724692 0.023344444 0.017045385 -0.019417336 0.999393546
1520439644.152184725 0.805761843 -0.070238023 0.163736087 0.021875413 0.016335659 -0.019881293 0.999429511
1520439644.202186823 0.834390740 -0.069514045 0.166688295 0.021801452 0.014206186 -0.020406468 0.999453079
1520439644.252188683 0.863208881 -0.070971921 0.169076254 0.023014290 0.011119326 -0.020360319 0.999465938
1520439644.302189827 0.893759757 -0.072468787 0.169924495 0.024901419 0.007531518 -0.020115037 0.999459144
1520439644.352191687 0.923755153 -0.074565303 0.170351130 0.027954990 0.004716480 -0.020911498 0.999379299
1520439644.402186394 0.955152203 -0.076647151 0.168780814 0.026994413 0.002227764 -0.023431894 0.999358437
1520439644.452188730 0.986797232 -0.075932039 0.166156586 0.019576721 0.000126385 -0.027045889 0.999442473
1520439644.502189636 1.016058194 -0.077404528 0.163510057 0.015406871 -0.000076058 -0.029842866 0.999435854
1520439644.552191496 1.045066260 -0.080065142 0.161200823 0.015083310 0.002207476 -0.031514364 0.999387045
1520439644.602192640 1.070647745 -0.082540293 0.158149215 0.012028211 0.006553838 -0.031979786 0.999394648
1520439644.652194500 1.093867087 -0.085795293 0.155015696 0.007911299 0.011042737 -0.032168384 0.999390146
1520439644.702196598 1.115448163 -0.087288495 0.152630483 0.007387131 0.015428963 -0.033921216 0.999278104
1520439644.752197742 1.134492930 -0.088253578 0.150636819 0.008236072 0.020222439 -0.037047257 0.999074933
1520439644.802232742 1.150327064 -0.088066516 0.149546375 0.009483708 0.024821707 -0.039724466 0.998857302
1520439644.852233648 1.161028340 -0.089800799 0.148032977 0.010972897 0.029046825 -0.040137475 0.998711600
1520439644.902235746 1.166334536 -0.090763347 0.146585717 0.011214133 0.032473134 -0.039244217 0.998638889
1520439644.952237844 1.167029738 -0.090576014 0.144947578 0.011904023 0.035037666 -0.039461707 0.998535643
1520439645.002238750 1.163075082 -0.092204981 0.142686039 0.014800603 0.035983375 -0.040946133 0.998403502
1520439645.052240610 1.154296940 -0.092973396 0.140465521 0.016981620 0.035374952 -0.042433027 0.998328441
1520439645.102242708 1.141580050 -0.091717871 0.136974616 0.015607862 0.033156148 -0.042923624 0.998406043
1520439645.152245760 1.124797103 -0.091054025 0.133506964 0.014325245 0.030928883 -0.043174503 0.998485931
1520439645.202271223 1.104737560 -0.089996215 0.130139434 0.016632488 0.028784416 -0.044306225 0.998464710
1520439645.252273321 1.081700619 -0.086892172 0.127339012 0.020087923 0.027067697 -0.047173846 0.998317807
1520439645.302275419 1.055781006 -0.084825554 0.123779853 0.022043483 0.028343240 -0.051886354 0.998007290
1520439645.352376223 1.030376462 -0.079961142 0.121674836 0.024251923 0.033170252 -0.054523836 0.997666643
1520439645.402278423 1.002846632 -0.074993344 0.119817085 0.025566534 0.038491970 -0.052028775 0.997575926
1520439645.452279329 0.973975591 -0.069753225 0.116998091 0.025021018 0.041506543 -0.050165000 0.997564348
1520439645.502281189 0.942607780 -0.062429323 0.114419203 0.025476295 0.043068441 -0.049751476 0.997507323
1520439645.552282333 0.908583089 -0.056247118 0.111476443 0.025637930 0.043303144 -0.048419342 0.997558570
1520439645.602247715 0.873594532 -0.046437863 0.108473103 0.021292554 0.042571923 -0.048262263 0.997699861
1520439645.652248621 0.836436498 -0.038730541 0.105368939 0.013908014 0.041205879 -0.047065075 0.997944648
1520439645.702250719 0.799528361 -0.029970656 0.103274812 0.007762744 0.038775793 -0.046028074 0.998157099
1520439645.752251625 0.761364710 -0.023601073 0.102171812 0.001279480 0.036557516 -0.042935118 0.998407976
1520439645.802253485 0.722659803 -0.019477701 0.103258901 -0.002902451 0.032790928 -0.038344185 0.998722211
1520439645.852255821 0.684067156 -0.016392759 0.107223067 -0.001177704 0.026624750 -0.037696943 0.998933770
1520439645.902256727 0.643553637 -0.012628851 0.113577939 0.005978371 0.017703853 -0.040916027 0.998987843
1520439645.952258825 0.601068098 -0.011039420 0.120193999 0.013705589 0.007106815 -0.048073586 0.998724477
1520439646.002280712 0.556140502 -0.008083038 0.127280005 0.021091961 -0.004656260 -0.055398902 0.998230640
1520439646.052282572 0.508453564 -0.005087067 0.134797082 0.027806516 -0.016197255 -0.057638518 0.997818745
1520439646.102283716 0.460001595 -0.001322959 0.143110373 0.033502983 -0.024931837 -0.056692004 0.997517905
1520439646.152285814 0.410920514 0.001384927 0.151418215 0.040794395 -0.030357748 -0.050754347 0.997415771
1520439646.202287674 0.361649282 0.003360582 0.159413150 0.045820765 -0.033755749 -0.044948084 0.997366872
1520439646.252288818 0.311853062 0.005526141 0.165006517 0.045151428 -0.040143896 -0.039769532 0.997380670
1520439646.302291632 0.261868084 0.008123244 0.168481395 0.042149995 -0.049950621 -0.038771390 0.997108366
1520439646.352291584 0.212754379 0.011615170 0.170970586 0.038995203 -0.059158907 -0.042415533 0.996584427
1520439646.402293682 0.163151422 0.015023262 0.172388199 0.035693319 -0.070433058 -0.045461167 0.995840576
1520439646.452177763 0.114092698 0.019519237 0.174786433 0.035723689 -0.079774782 -0.047044601 0.995061108
1520439646.502178907 0.064911908 0.023404706 0.177977093 0.039552866 -0.084119041 -0.047076585 0.994556863
1520439646.552180767 0.017043739 0.027863004 0.180725159 0.044233782 -0.084553988 -0.046869141 0.994332580
1520439646.602181911 -0.030871637 0.034148492 0.181836984 0.047561332 -0.083372750 -0.045702470 0.994333037
1520439646.652183771 -0.079843722 0.038766166 0.180784308 0.049701575 -0.082124875 -0.041517894 0.994515723
1520439646.702184677 -0.129102221 0.041522886 0.178454534 0.053508753 -0.079943713 -0.035302656 0.994735914
1520439646.752186775 -0.180696605 0.041127085 0.173785033 0.059027627 -0.079033261 -0.025392393 0.994798829
1520439646.802188873 -0.233228344 0.042022410 0.169547457 0.060192815 -0.077954779 -0.015506583 0.995017298
1520439646.852160931 -0.284688803 0.042272762 0.167133674 0.059273992 -0.072922419 -0.010791628 0.995516175
1520439646.902159214 -0.334866373 0.040491218 0.166338418 0.061374368 -0.068796485 -0.007139321 0.995715452
1520439646.952245235 -0.385015234 0.040847461 0.165117678 0.059882652 -0.071660457 -0.004375347 0.995620261
1520439647.002163172 -0.432756933 0.042029821 0.164143640 0.055189473 -0.076028757 -0.002596022 0.995573709
1520439647.052164078 -0.478956046 0.042966598 0.165235842 0.054642763 -0.079894942 0.000486553 0.995304340
1520439647.102165937 -0.524527367 0.045087076 0.168792776 0.059527285 -0.081910358 0.002713454 0.994856690
1520439647.152167082 -0.570063263 0.052391107 0.174932274 0.065186887 -0.083063298 0.002765402 0.994406110
1520439647.202169180 -0.613764927 0.061265481 0.181413571 0.067102940 -0.084838573 -0.000054805 0.994132591
1520439647.252142429 -0.656653242 0.072238791 0.189055637 0.069386906 -0.088247124 -0.000969430 0.993678501
1520439647.302144527 -0.699657123 0.078990317 0.195529727 0.075284343 -0.091980483 0.002711091 0.992907100
1520439647.352145433 -0.740890320 0.081038701 0.200544210 0.083163345 -0.093248897 0.005721445 0.992147049
1520439647.402147293 -0.780099507 0.082565920 0.204502017 0.085420723 -0.093682309 0.008224321 0.991896812
1520439647.452149391 -0.818871222 0.085556970 0.205880255 0.082292438 -0.098098048 0.010225217 0.991715772
1520439647.502150297 -0.855268392 0.087159535 0.205217272 0.077747755 -0.102924561 0.005883390 0.991628563
1520439647.552152395 -0.889303057 0.088253874 0.203018904 0.073962963 -0.106349406 -0.000184639 0.991574127
1520439647.602154493 -0.920361207 0.087736279 0.200681891 0.072174273 -0.107143975 -0.001320489 0.991619534
1520439647.652148962 -0.948564932 0.086531966 0.198010882 0.073340712 -0.104084287 0.002087256 0.991858480
1520439647.702150106 -0.974685402 0.086221449 0.194927466 0.075045552 -0.098656394 0.006127515 0.992268882
1520439647.752151966 -0.999123424 0.085894353 0.190057240 0.077145942 -0.094178457 0.008567129 0.992524824
1520439647.802154064 -1.022276875 0.084759902 0.182116916 0.078702526 -0.093013837 0.007550502 0.992520694
1520439647.852155209 -1.044095182 0.086716457 0.173281961 0.080495534 -0.094480455 0.005099584 0.992253953
1520439647.902157068 -1.064606043 0.088014464 0.163512633 0.080601845 -0.093524552 0.005422118 0.992334168
1520439647.952158928 -1.080936874 0.091390167 0.153705894 0.077989388 -0.090469824 0.006252896 0.992821116
1520439648.002161264 -1.095120026 0.095035634 0.144421766 0.073981780 -0.088680859 0.008654652 0.993271110
1520439648.052156210 -1.107281870 0.098733710 0.134322456 0.070742951 -0.090144613 0.012594501 0.993333158
1520439648.102158308 -1.114903719 0.100421109 0.123131083 0.067766837 -0.093958334 0.014249895 0.993164854
1520439648.152159214 -1.117852104 0.100554664 0.111744315 0.066127466 -0.097259527 0.014951367 0.992947229
1520439648.202161074 -1.115439325 0.101182350 0.101144749 0.064720695 -0.101128100 0.016388666 0.992630722
1520439648.252162218 -1.107674796 0.101981299 0.090119175 0.061642570 -0.105018214 0.017134277 0.992410089
1520439648.302163124 -1.094434653 0.103453776 0.079720418 0.060145259 -0.108593306 0.016234419 0.992132292
1520439648.352166176 -1.074681558 0.101740134 0.068946501 0.061366582 -0.111016696 0.015454901 0.991801685
1520439648.402167320 -1.048496246 0.098233744 0.058204537 0.063570867 -0.112889771 0.014551561 0.991465025
1520439648.452177525 -1.018756604 0.097011616 0.048096912 0.063546427 -0.114907616 0.012020384 0.991268683
1520439648.502178192 -0.985659694 0.096757956 0.038699409 0.060941263 -0.116466202 0.007416034 0.991295510
1520439648.552243471 -0.948729255 0.097129299 0.030402486 0.058424499 -0.118002878 0.000514052 0.991292910
1520439648.602182388 -0.910158774 0.095929204 0.024431641 0.058552958 -0.118671126 -0.005663794 0.991189506
1520439648.652183294 -0.870294753 0.094291964 0.018723726 0.056729238 -0.118267973 -0.010938927 0.991299561
1520439648.702185392 -0.831073899 0.093948482 0.014980636 0.049948672 -0.117483009 -0.012947987 0.991733443
1520439648.752186298 -0.791788242 0.091580230 0.011996054 0.040621701 -0.114413182 -0.008837645 0.992563044
1520439648.802188396 -0.753326243 0.087677038 0.012310601 0.034298187 -0.107364586 -0.002410382 0.993625015
1520439648.852189541 -0.714450927 0.082223467 0.016822313 0.035052827 -0.099136274 0.000956408 0.994455823
1520439648.902203083 -0.674987579 0.077179010 0.025269455 0.041902487 -0.091930787 0.000965071 0.994882898
1520439648.952204227 -0.634540838 0.072755273 0.036416002 0.049865253 -0.086226463 -0.001063922 0.995026292
1520439649.002206326 -0.592689257 0.069869419 0.048765740 0.055666443 -0.080829941 -0.004598647 0.995161605
1520439649.052208185 -0.549184720 0.066403768 0.061837346 0.057950015 -0.073243758 -0.008794273 0.995590181
1520439649.102209330 -0.504694704 0.059059829 0.075590415 0.058369603 -0.066452385 -0.010804391 0.996022256
1520439649.152211189 -0.460469464 0.051897561 0.090300530 0.061322678 -0.060424936 -0.015888826 0.996160580
1520439649.202212095 -0.413596358 0.043455126 0.105319332 0.066368347 -0.049161240 -0.022040094 0.996339625
1520439649.252214193 -0.366971694 0.031549661 0.117308558 0.064879528 -0.037217051 -0.022953627 0.996934636
1520439649.302214146 -0.320868664 0.021800973 0.128047321 0.059910076 -0.027558272 -0.021426052 0.997593228
1520439649.352216244 -0.274525160 0.013271729 0.140544775 0.059040723 -0.019718140 -0.022210278 0.997813656
1520439649.402217150 -0.227457720 0.003467422 0.153420552 0.063377652 -0.012362884 -0.023686242 0.997631893
1520439649.452219248 -0.178777508 -0.004937060 0.166524741 0.067998713 -0.004983036 -0.024169865 0.997380149
1520439649.502221346 -0.127932225 -0.008859982 0.179432669 0.068204429 0.002665489 -0.022637810 0.997410939
1520439649.552222252 -0.076921088 -0.011895849 0.191874728 0.066496710 0.009069137 -0.020344289 0.997537993
1520439649.602224112 -0.025901239 -0.013610918 0.204377914 0.065634640 0.012106229 -0.018845519 0.997592291
1520439649.652225256 0.021962207 -0.016812718 0.216594156 0.065921415 0.010234114 -0.019243094 0.997586755
1520439649.702198267 0.071576902 -0.020568623 0.228016852 0.067067414 0.008944713 -0.026694038 0.997351183
1520439649.752200127 0.120303754 -0.024696934 0.239722426 0.065856086 0.009694616 -0.030729795 0.997308714
1520439649.802202225 0.166702930 -0.032042326 0.250815475 0.062638054 0.007540748 -0.034536487 0.997410067
1520439649.852203369 0.212473249 -0.039909097 0.260715172 0.061364194 0.006850445 -0.037745758 0.997377945
1520439649.902204275 0.256870193 -0.047477993 0.272999775 0.058561995 0.009957709 -0.036650830 0.997561052
1520439649.952206135 0.302024931 -0.053857716 0.285306222 0.055517139 0.014583816 -0.036644955 0.997678459
1520439650.002207279 0.345952384 -0.058651970 0.300132915 0.056387009 0.019438410 -0.036836552 0.997539835
1520439650.052209139 0.389972655 -0.063370502 0.314457458 0.059094842 0.022622295 -0.037071776 0.997307232
1520439650.102240562 0.432649295 -0.066261139 0.329304558 0.061208720 0.025603565 -0.039235271 0.997024846
1520439650.152286530 0.475806288 -0.067725114 0.344161306 0.062560870 0.029370200 -0.041689362 0.996737441
1520439650.202244282 0.519405278 -0.068790136 0.358242726 0.062573214 0.034223224 -0.044389550 0.996465218
1520439650.252245426 0.562777247 -0.068994033 0.372319002 0.061744923 0.040574100 -0.046495732 0.996182440
1520439650.302247524 0.604117592 -0.073532950 0.383913702 0.057515607 0.048736632 -0.045476105 0.996116770
1520439650.352248669 0.646288177 -0.080084466 0.394361815 0.053152436 0.056468417 -0.047963988 0.995834119
1520439650.402250528 0.687830570 -0.089958353 0.402504241 0.054631340 0.059272756 -0.050465515 0.995467422
1520439650.452251434 0.725581470 -0.102034897 0.408777009 0.059217713 0.057879838 -0.049053504 0.995357695
1520439650.502337694 0.760692085 -0.114807986 0.412817347 0.061542415 0.059517164 -0.049076539 0.995118954
1520439650.552339792 0.795317534 -0.123232677 0.416567221 0.062671039 0.061828981 -0.048073752 0.994956498
1520439650.602340937 0.829815104 -0.129096181 0.419841806 0.065296623 0.061501002 -0.048386499 0.994792805
1520439650.652342796 0.861895033 -0.134090980 0.421439153 0.069681493 0.059008908 -0.048938689 0.994619245
1520439650.702343702 0.893226925 -0.136428186 0.421757686 0.073843915 0.053861570 -0.046921284 0.994708199
1520439650.752345800 0.923149418 -0.137390481 0.419130032 0.075079503 0.047827221 -0.047609289 0.994891442
1520439650.802346706 0.953333707 -0.134763187 0.415003938 0.072161379 0.041367837 -0.048753430 0.995341419
1520439650.852348566 0.981612642 -0.133876752 0.407493379 0.063947706 0.034323344 -0.048297829 0.996192712
1520439650.902349710 1.008849175 -0.130707855 0.399913973 0.057864988 0.028589142 -0.050515909 0.996635564
1520439650.952383041 1.030317212 -0.132313637 0.392674853 0.054703751 0.024974811 -0.051420569 0.996864927
1520439651.002384186 1.051405211 -0.132321611 0.385628442 0.054017566 0.022940610 -0.054985063 0.996760991
1520439651.052386045 1.068685541 -0.131539076 0.378682956 0.054929020 0.021608614 -0.058425617 0.996545191
1520439651.102387905 1.079578357 -0.133088340 0.371733501 0.055230997 0.021611856 -0.059319883 0.996475597
1520439651.152390242 1.085136759 -0.133558983 0.364909807 0.055838164 0.023801947 -0.057703826 0.996486746
1520439651.202391148 1.084185917 -0.136246231 0.357822391 0.056723893 0.028044289 -0.055874097 0.996430631
1520439651.252393007 1.079065136 -0.135860322 0.351250829 0.057888714 0.031335635 -0.055954819 0.996261027
1520439651.302394152 1.069053589 -0.134450594 0.344101241 0.059298982 0.032005576 -0.057455622 0.996071346
1520439651.352413654 1.053175523 -0.133473310 0.335826524 0.061202094 0.029265268 -0.059192895 0.995938778
1520439651.402415514 1.031777776 -0.131227242 0.326319899 0.062973779 0.024560284 -0.061163837 0.995836372
1520439651.452416420 1.005959325 -0.127710510 0.315936305 0.063783602 0.019879641 -0.062549575 0.995803195
1520439651.502417564 0.977251730 -0.121141522 0.305183165 0.063799518 0.017674593 -0.063495413 0.995783894
1520439651.552419662 0.945016648 -0.113648819 0.294034737 0.063973785 0.018777718 -0.061836593 0.995856911
1520439651.602421522 0.911051218 -0.106802593 0.281001636 0.064678981 0.020815597 -0.057562514 0.996027057
1520439651.652422667 0.875550292 -0.097052710 0.267645736 0.064905794 0.022210089 -0.052127350 0.996281431
1520439651.702423573 0.839426645 -0.087376023 0.253569420 0.064262865 0.022677006 -0.047638795 0.996537296
1520439651.752386570 0.803163599 -0.080092829 0.238927569 0.064230821 0.025230966 -0.043256915 0.996677801
1520439651.802370548 0.769849900 -0.070323518 0.225063103 0.060269701 0.027769097 -0.042760759 0.996879109
1520439651.852371454 0.735609871 -0.061447951 0.210584319 0.049961605 0.028816167 -0.041720896 0.997463199
1520439651.902373552 0.700794525 -0.053314908 0.197712376 0.038327233 0.025932969 -0.040918084 0.998090284
1520439651.952374458 0.666398648 -0.047695497 0.187160440 0.034686949 0.021016362 -0.043473504 0.998231027
1520439652.002376556 0.633059061 -0.042461462 0.179535563 0.042026285 0.019026506 -0.048109675 0.997776149
1520439652.052377701 0.598124614 -0.036480555 0.172459824 0.050553815 0.017736444 -0.048696732 0.997375736
1520439652.102379560 0.559915661 -0.030482065 0.164284338 0.052553511 0.013313643 -0.045120582 0.997509403
1520439652.152365685 0.519781904 -0.019684241 0.156823617 0.053434114 0.007162043 -0.041041574 0.997701904
1520439652.202367544 0.477539535 -0.012528533 0.148160579 0.058892907 0.003589687 -0.037805219 0.997541731
1520439652.252369642 0.433354491 -0.006489662 0.135691294 0.063173975 -0.000236605 -0.034739019 0.997397711
1520439652.302370548 0.385624338 -0.001806049 0.118953598 0.061025875 -0.009427774 -0.029158777 0.997665638
1520439652.352372408 0.334603082 -0.002413796 0.098244277 0.054770780 -0.021710927 -0.024178591 0.997970036
1520439652.402373552 0.287546105 0.000031322 0.077191673 0.050681782 -0.035057715 -0.023709080 0.997817715
1520439652.452375650 0.238797944 0.002197040 0.054372652 0.049891011 -0.051483004 -0.024228825 0.997132565
1520439652.502376795 0.191817603 0.005155409 0.029910339 0.052936240 -0.066255154 -0.026792425 0.996037236
1520439652.552312374 0.146040937 0.009229570 0.004795840 0.059976625 -0.074484593 -0.028375822 0.995012393
1520439652.602313280 0.102945338 0.013105325 -0.021901328 0.067838199 -0.076164880 -0.025855578 0.994448781
1520439652.652315378 0.062019187 0.017350017 -0.052134081 0.074901364 -0.075518388 -0.021453632 0.994095821
1520439652.702318430 0.022915497 0.024653615 -0.084913247 0.080240106 -0.076366852 -0.018864566 0.993666824
1520439652.752318382 -0.015887224 0.032821033 -0.121602348 0.080312357 -0.078010238 -0.019165952 0.993527551
1520439652.802320480 -0.052240072 0.043292440 -0.159626432 0.071556552 -0.077361200 -0.016672056 0.994292184
1520439652.852322340 -0.085330390 0.057370808 -0.195357833 0.057971789 -0.074898006 -0.011306494 0.995440467
1520439652.902324200 -0.115787106 0.066900935 -0.232666962 0.043559267 -0.072885227 -0.002191251 0.996386237
1520439652.952290058 -0.143367665 0.073615101 -0.269386067 0.036021255 -0.073535279 0.003087873 0.996637094
1520439653.002290964 -0.167256608 0.079765430 -0.305021206 0.035032341 -0.076313458 0.001899648 0.996466448
1520439653.052293062 -0.188508839 0.085612716 -0.339108716 0.035141172 -0.079588337 -0.001445130 0.996207160
1520439653.102293968 -0.206361593 0.092668986 -0.372520963 0.034248791 -0.082484232 -0.002794664 0.995999780
1520439653.152295828 -0.223349081 0.100101242 -0.405241843 0.032021154 -0.085850872 -0.001030853 0.995792755
1520439653.202298164 -0.239309355 0.106283936 -0.436199007 0.032705768 -0.089894210 0.002214326 0.995411704
1520439653.252299070 -0.254100331 0.110939480 -0.466084306 0.036992736 -0.092990550 0.003509548 0.994973356
1520439653.302300215 -0.268987270 0.118186530 -0.495012347 0.035260404 -0.095788410 0.001139040 0.994776350
1520439653.352302074 -0.282474134 0.126573733 -0.522465911 0.027644751 -0.096867037 -0.002349713 0.994910561
1520439653.402418137 -0.295377250 0.134341512 -0.547908243 0.017550165 -0.095235256 -0.002787433 0.995296171
1520439653.452420235 -0.309738199 0.141177837 -0.570186509 0.010044446 -0.091735428 -0.000162560 0.995732742
1520439653.502422333 -0.325244065 0.146063931 -0.589765947 0.006435174 -0.089996509 -0.000758547 0.995921002
1520439653.552423239 -0.342390211 0.150357140 -0.605513519 0.007785018 -0.090445168 -0.006941642 0.995846815
1520439653.602425337 -0.361090958 0.154494183 -0.617991039 0.011533136 -0.091272483 -0.016030988 0.995630116
1520439653.652426243 -0.383407013 0.158357438 -0.627560807 0.015175801 -0.093093749 -0.021273482 0.995314366
1520439653.702428102 -0.408587547 0.161203214 -0.634437885 0.018164572 -0.096510544 -0.023351728 0.994892185
1520439653.752429247 -0.436715613 0.163443444 -0.637611677 0.019679104 -0.097916122 -0.023097276 0.994731965
1520439653.802499771 -0.467290194 0.163809253 -0.636802955 0.020924057 -0.097251614 -0.018644093 0.994865169
1520439653.852501869 -0.499446557 0.161270082 -0.632536497 0.021169266 -0.096842449 -0.012584738 0.994994988
1520439653.902502775 -0.532534482 0.156662101 -0.622782227 0.024742554 -0.095841386 -0.003384769 0.995083302
1520439653.952504873 -0.565371916 0.148318908 -0.609937754 0.031163283 -0.093137672 0.005562887 0.995149877
1520439654.002505779 -0.597602804 0.141743097 -0.595048643 0.033328385 -0.092198100 0.007388834 0.995155332
1520439654.052507639 -0.629227081 0.135340059 -0.578906714 0.031948236 -0.096462701 0.007222171 0.994797516
1520439654.102509737 -0.660754113 0.129023912 -0.559260118 0.035633791 -0.102083714 0.003685804 0.994130556
1520439654.152510643 -0.690838279 0.121821652 -0.537537205 0.046727266 -0.107275808 0.000324582 0.993130585
1520439654.202494860 -0.719940130 0.115409270 -0.514678508 0.059336776 -0.111431409 -0.003658791 0.991992339
1520439654.252497196 -0.747852488 0.110926365 -0.491569254 0.066557092 -0.114379356 -0.005939655 0.991187286
1520439654.302499056 -0.774083391 0.110095366 -0.465749594 0.068650265 -0.115685257 -0.006292684 0.990890743
1520439654.352500916 -0.800382827 0.109334414 -0.438127618 0.068427717 -0.118389033 -0.005418313 0.990591907
1520439654.402502060 -0.825644013 0.105752809 -0.409923937 0.070392044 -0.121641321 -0.002021300 0.990072858
1520439654.452504158 -0.850665136 0.101909598 -0.381472185 0.073302501 -0.125036184 -0.000519981 0.989440461
1520439654.502505064 -0.873863085 0.094214105 -0.353708223 0.074383644 -0.130789362 0.004314236 0.988606395
1520439654.552507162 -0.894149933 0.086301215 -0.326596045 0.077375574 -0.133301318 0.007404844 0.988022746
1520439654.602432251 -0.909456935 0.079467740 -0.298291016 0.080847638 -0.133649195 0.007471949 0.987697181
1520439654.652433157 -0.923886140 0.073335007 -0.268374637 0.081546464 -0.133955082 0.004677353 0.987615478
1520439654.702434301 -0.934875414 0.068259190 -0.235514280 0.080340010 -0.133649392 0.003151052 0.987761810
1520439654.752436161 -0.943617886 0.062166852 -0.199471418 0.080444362 -0.129860584 0.004999818 0.988250947
1520439654.802437067 -0.951954330 0.055209740 -0.160490789 0.082730022 -0.125241339 0.008768013 0.988632122
1520439654.852439404 -0.957991251 0.050194878 -0.120000513 0.086682643 -0.122000065 0.011516338 0.988670561
1520439654.902441263 -0.962757525 0.042703907 -0.080103952 0.091132554 -0.120395737 0.013243896 0.988445407
1520439654.952443123 -0.966584873 0.036314178 -0.041614475 0.097718733 -0.119251999 0.012383183 0.987965924
1520439655.002363682 -0.965869105 0.031847485 -0.002813078 0.106534169 -0.113833316 0.008937888 0.987731017
