# timestamp tx ty tz qx qy qz qw
1520616734.458437443 -5.903699448 -4.286280485 18.185214475 -0.061912981 -0.177697959 0.033805686 0.981553561
1520616734.508438587 -5.179357099 -4.646026048 17.597072238 -0.073100279 -0.164709585 0.029095623 0.983199139
1520616734.558440447 -4.333525424 -4.159193406 17.815161108 -0.078016969 -0.162337059 0.025998303 0.983302659
1520616734.608036041 -3.974196629 -4.383485950 16.909304789 -0.086444279 -0.148275423 0.020038135 0.984956983
1520616734.658036947 -3.108083212 -3.962991171 17.179548547 -0.087101858 -0.145214363 0.009703837 0.985510979
1520616734.708039284 -2.144679977 -3.971955942 17.447454950 -0.088422138 -0.139898373 0.001621225 0.986208569
1520616734.758039951 -1.851590076 -4.193216465 16.517324803 -0.087387225 -0.117965049 -0.002831258 0.989161111
1520616734.808042049 -1.458118418 -4.249604768 15.599718998 -0.084293006 -0.093327051 -0.005241579 0.992047013
1520616734.858043194 -1.231261627 -4.300763673 14.627135447 -0.080027875 -0.066837361 -0.010039357 0.994498626
1520616734.908045053 -1.033723887 -4.436449339 13.656275910 -0.073636378 -0.040711745 -0.014577576 0.996347194
1520616734.958045959 -0.925676699 -4.424443113 12.662202645 -0.063236687 -0.018455400 -0.012716077 0.997746872
1520616735.008048058 0.001867873 -4.785449116 12.758824236 -0.049135908 -0.008488934 -0.010713010 0.998698569
1520616735.057911396 0.174418728 -4.826570485 11.774682358 -0.025947527 0.013816654 -0.004383537 0.999558208
1520616735.107912540 0.922108236 -5.487106948 11.706476930 -0.012122223 0.023124329 0.003510034 0.999652938
1520616735.157914400 1.254804950 -5.646813782 12.635888907 0.010339805 0.044978227 0.014076372 0.998835273
1520616735.207915306 1.600137065 -5.954113844 13.522631487 0.031622291 0.067580698 0.022908335 0.996949391
1520616735.257917404 2.404138832 -6.468001579 13.223465054 0.042111951 0.079501000 0.025891331 0.995608263
1520616735.307918310 2.785486527 -6.928780423 14.024874308 0.055883120 0.101029706 0.036023690 0.992659241
1520616735.357920170 3.617206152 -7.304932865 13.616521758 0.061596903 0.116879977 0.042962971 0.990302517
1520616735.407921314 4.522522610 -7.617466538 13.328902540 0.067873935 0.132744784 0.047457391 0.987684032
1520616735.458164930 5.430820866 -7.796724546 12.950933171 0.077822537 0.149774038 0.053217322 0.984215071
1520616735.508167028 5.602746691 -8.369092123 13.752704252 0.095003395 0.179225984 0.065418007 0.977022459
1520616735.558168173 6.551374934 -8.326571714 13.439181574 0.112284062 0.196012642 0.071900672 0.971494533
1520616735.608170033 7.393217120 -8.208477203 12.912536133 0.124903045 0.210267671 0.077177719 0.966555914
1520616735.658170938 8.050239656 -8.690742527 13.491968221 0.130892524 0.239852788 0.083952018 0.958274410
1520616735.708173037 8.904891927 -8.182293684 13.386852720 0.135626572 0.259404296 0.080875776 0.952771721
1520616735.758174896 9.637187033 -8.692936030 13.837394917 0.130187952 0.289536955 0.077527359 0.945097327
1520616735.808175802 10.217524763 -8.219578879 13.174717675 0.123615528 0.305395900 0.069691871 0.941592050
1520616735.858806133 10.680103116 -7.809531767 12.388662567 0.110777030 0.321865707 0.064109203 0.938094306
1520616735.908808231 11.507443970 -8.096695830 12.871408787 0.093340417 0.350546790 0.062818526 0.929762522
1520616735.958809137 12.412851489 -8.366019951 13.199588222 0.072606691 0.373467343 0.060319390 0.922828252
1520616736.008810997 13.248083289 -8.716350738 13.623446901 0.048691328 0.392530569 0.051923834 0.916980274
1520616736.058812141 13.425035843 -8.929899087 12.662673829 0.016772897 0.401202330 0.039438016 0.914986340
1520616736.108814001 14.386967366 -9.017706193 12.921474248 -0.014044041 0.421446413 0.030292448 0.906238409
1520616736.158814907 13.771453612 -8.981446139 12.134182672 -0.041491280 0.438419515 0.021754519 0.897548630
1520616736.208817244 13.231055652 -9.022633939 12.974583534 -0.061272821 0.452807572 0.015958285 0.889357227
1520616736.258398294 14.160774857 -8.877741223 13.313151547 -0.072628315 0.470216303 0.012197515 0.879473125
1520616736.308400154 15.159191383 -8.904689295 13.362530103 -0.081945998 0.490266685 0.009729759 0.867657054
1520616736.408424139 16.081671068 -8.815408271 12.986950378 -0.095622351 0.512519230 0.004903126 0.853320786
1520616736.508405924 15.602107705 -8.293536911 12.281493601 -0.103577874 0.531667245 -0.003852013 0.840587132
1520616736.558407068 16.480627748 -8.216324634 11.810069377 -0.114917858 0.552513517 -0.010695196 0.825474598
1520616736.608409166 15.816352323 -8.386632319 11.082241477 -0.118602204 0.564418223 -0.015299255 0.816781194
1520616736.658056974 15.574290462 -8.181913315 12.030659204 -0.118287114 0.570853113 -0.019173324 0.812260589
1520616736.708058119 14.655092304 -8.152516498 12.423355744 -0.117060321 0.561503730 -0.024162185 0.818795842
1520616736.758059978 13.702904474 -8.430876869 12.549267775 -0.123442164 0.532440885 -0.028310937 0.836939201
1520616736.808060884 12.807661776 -8.757668736 12.246369132 -0.137431627 0.484717146 -0.032408418 0.863198431
1520616736.858063221 11.847129018 -9.033425753 12.282905264 -0.154312481 0.431040219 -0.035263877 0.888340277
1520616736.908063889 10.993412556 -9.395913926 11.909046298 -0.167271335 0.369521064 -0.031522910 0.913499201
1520616736.958065987 10.085745015 -9.515308528 12.311395108 -0.170807576 0.314297740 -0.023857777 0.933526919
1520616737.107939482 9.289248628 -9.309335223 12.879874222 -0.154809698 0.282880186 -0.028709473 0.946144029
1520616737.207942724 9.375567181 -9.066113607 13.845996551 -0.140323988 0.246539623 -0.036566642 0.958222455
1520616737.257943630 8.506587034 -8.774665385 14.245910839 -0.123268580 0.227494889 -0.033745683 0.965355977
1520616737.307945490 8.340906832 -8.673045328 15.226840722 -0.108530273 0.196024683 -0.030250656 0.974104923
1520616737.357947588 8.386949855 -8.958025191 16.184267752 -0.093620739 0.178775011 -0.021287432 0.979194311
1520616737.407948494 8.976281593 -9.010850854 16.990429989 -0.078026632 0.175664309 -0.001873268 0.981351306
1520616737.457950354 9.465631317 -9.254998579 17.827644858 -0.059842356 0.186584912 0.015968392 0.980484561
1520616737.508017063 9.261957180 -9.900060929 18.564130710 -0.044875557 0.209321549 0.032602798 0.976272365
1520616737.558018208 9.325867288 -9.434320384 19.446741181 -0.015393979 0.233021146 0.046724490 0.971226541
1520616737.608020306 9.962337318 -9.590354480 20.202094913 0.007221182 0.255911662 0.052560191 0.965243235
1520616737.658022165 10.091430328 -9.684741174 21.189225172 0.026731704 0.289286701 0.049091949 0.955609021
1520616737.708023310 10.104173601 -10.445159462 21.838533755 0.031565143 0.325634966 0.046843385 0.943806764
1520616737.758024216 10.932066714 -10.764792935 22.299432263 0.031492528 0.359171652 0.034417411 0.932104815
1520616737.858027220 11.805327788 -11.019874755 22.714580867 0.024616881 0.384830326 0.027825933 0.922239311
1520616737.958361149 12.485878394 -11.237404484 23.414246280 0.024460869 0.398074745 0.028308178 0.916589772
1520616738.008363247 13.124807188 -11.395111158 24.167172970 0.029083625 0.401623449 0.029509239 0.914867178
1520616738.058416128 13.819492336 -11.671059337 24.831450885 0.039923609 0.389882657 0.029373359 0.919529676
1520616738.108366013 14.376770285 -11.793383469 25.652717037 0.053171422 0.362870945 0.028640415 0.929880209
1520616738.158367157 15.196727980 -12.265973211 25.975715976 0.058083373 0.311574988 0.031989574 0.947905067
1520616738.208369255 15.600659937 -12.787717277 26.727129380 0.054187370 0.254967074 0.032790889 0.964873193
1520616738.258371115 15.897760509 -13.168688819 27.602681740 0.043965170 0.196865086 0.032767154 0.978896070
1520616738.308404922 16.182277514 -13.516686157 28.495961050 0.028360148 0.136270831 0.033191916 0.989709179
1520616738.358407021 16.568996690 -13.832988379 29.362218047 0.013976162 0.077318262 0.033253680 0.996353725
1520616738.408407927 16.545499904 -14.133964500 30.315560207 0.004625753 0.023001619 0.034943578 0.999113845
1520616738.458410025 16.472564228 -14.421317410 31.270604024 0.000727932 -0.030528878 0.038623081 0.998787122
1520616738.508410931 16.204148156 -14.707730119 32.190343429 0.001817653 -0.078769993 0.040236767 0.996078806
1520616738.558412790 15.720402526 -15.126637100 32.958788031 0.003642023 -0.117421672 0.045012002 0.992054840
1520616738.608413935 15.043157983 -15.447999592 33.620653560 0.007845251 -0.137293745 0.047918198 0.989339540
1520616738.658415794 14.526953232 -15.804045054 34.399604318 0.010383264 -0.139345416 0.048529078 0.988999480
1520616738.708337307 13.586920866 -15.994559781 34.682523546 0.014124642 -0.120957858 0.047910882 0.991400140
1520616738.758338451 13.157123730 -16.415377069 35.481389763 0.019628946 -0.093058270 0.042649220 0.994553119
1520616738.808340549 12.269387742 -16.646813019 35.879337266 0.030883093 -0.052452723 0.039287989 0.997372248
1520616738.858341455 12.680905562 -16.889478921 36.757839596 0.047319354 -0.019946368 0.031472904 0.998184591
1520616738.908343554 12.652455407 -17.481503262 37.563257356 0.063954383 0.011458013 0.021206417 0.997661685
1520616738.958344460 13.368400611 -17.731360123 38.215173005 0.081072994 0.026494333 0.011339104 0.996291446
1520616739.008346319 13.473291058 -18.261301524 39.056695498 0.094196220 0.042277633 0.003902449 0.994647900
1520616739.058348656 13.352396907 -18.820468196 39.876888913 0.102691244 0.051485431 -0.000833218 0.993379618
1520616739.108448744 13.381204203 -19.523993185 40.586975336 0.104934813 0.058494859 -0.007778518 0.992726816
1520616739.208452940 13.104521785 -20.245698081 41.221474258 0.097888998 0.057189755 -0.005406483 0.993538045
1520616739.258454800 12.978381629 -20.878212281 41.985682639 0.092353054 0.042964017 0.005336158 0.994784666
1520616739.308455706 12.851966916 -21.469033352 42.782520001 0.091655583 0.012459441 0.023808974 0.995428124
1520616739.358456850 12.648756954 -22.083660180 43.544713923 0.095351329 -0.028889039 0.041623534 0.994153423
1520616739.408457756 12.391401423 -22.767327620 44.227624577 0.100511396 -0.074085001 0.049646132 0.990930943
1520616739.458460569 11.877091009 -23.466384328 44.724418818 0.102038846 -0.113680175 0.051857604 0.986902062
1520616739.508461714 11.330391100 -24.129053561 45.236267131 0.100577999 -0.149306769 0.054918858 0.982128033
1520616739.558614731 10.737843034 -24.805457191 45.673719894 0.095131869 -0.182911091 0.065317140 0.976333514
1520616739.658618927 10.877919252 -24.568152912 46.635003064 0.088827989 -0.216648761 0.083218522 0.968631808
1520616739.708699703 11.292353374 -24.312988035 47.508579187 0.076241348 -0.236205280 0.087839771 0.964716796
1520616739.758620739 12.070113706 -23.731695003 47.269440572 0.058215240 -0.234395298 0.082218411 0.966907422
1520616739.808622837 12.803043991 -23.163510231 46.895302547 0.038214948 -0.220035532 0.068517613 0.972331898
1520616739.858624697 13.010740745 -23.208528686 45.918145754 0.019297592 -0.192425772 0.049820688 0.979856022
1520616739.908625603 13.749534685 -22.808230077 45.375979231 0.007262208 -0.164625223 0.028392390 0.985920721
1520616739.958545208 13.550982510 -22.945961480 44.405614818 -0.000830874 -0.129244237 0.007397988 0.991584846
1520616740.008546352 14.159216852 -22.575228847 43.703754219 -0.003726420 -0.105740697 -0.009749159 0.994338963
1520616740.108549118 14.756049795 -22.421287915 42.916294615 -0.013907570 -0.083909640 -0.023469480 0.996099862
1520616740.158551216 15.253916584 -22.260713022 42.064036225 -0.025681804 -0.066956718 -0.034007057 0.996845406
1520616740.258554459 14.623045840 -22.094452885 41.306171018 -0.039458073 -0.077996020 -0.024936359 0.995860361
1520616740.308556318 15.582331372 -22.116935350 41.024629179 -0.055668884 -0.117750691 -0.012823191 0.991398666
1520616740.458348989 15.611493388 -22.180380866 40.027070036 -0.066095340 -0.149461509 -0.008050126 0.986523116
1520616740.508350134 16.512175405 -22.229267560 39.595350226 -0.070898494 -0.181433034 -0.003338323 0.980838577
1520616740.558351040 16.708727152 -22.767570359 40.414860755 -0.080062184 -0.219450518 -0.006511753 0.972311223
1520616740.608353138 15.756289408 -22.829611562 40.713211612 -0.082815405 -0.236166858 0.005553515 0.968161134
1520616740.658355236 16.690374146 -22.644697401 40.407773475 -0.080958107 -0.236147209 0.017734160 0.968176523
1520616740.708357096 17.181093863 -21.813616485 40.669495981 -0.079183962 -0.226154435 0.040878058 0.970006730
1520616740.758201122 17.337134974 -22.734647895 40.312631423 -0.092783075 -0.193967792 0.057755221 0.974901088
1520616740.808202982 17.478171473 -23.667615848 39.981452459 -0.104041735 -0.166935211 0.090570040 0.976270977
1520616740.908205986 16.710491868 -23.635698468 40.621490977 -0.104062093 -0.147033990 0.140160995 0.973605147
1520616740.958208084 16.822118174 -24.472318098 40.085200793 -0.129756922 -0.094174458 0.178393333 0.970809009
1520616741.008208990 17.008981220 -25.004932427 39.259728698 -0.138202739 -0.056978246 0.215434524 0.965008522
1520616741.058211088 17.492032776 -25.825347429 38.953819530 -0.157920480 -0.009114182 0.231396495 0.959913390
1520616741.108211994 17.919626599 -26.214784035 38.138036071 -0.154431079 0.029954363 0.237158068 0.958650003
1520616741.158144951 18.183853533 -25.958245981 37.208319794 -0.139735000 0.066771312 0.224425550 0.962106488
1520616741.208147049 18.657929851 -25.251716238 36.682898661 -0.122048477 0.099802932 0.194387331 0.968172046
1520616741.258147955 19.188590028 -24.497487440 36.296196325 -0.107880142 0.126338200 0.150477803 0.974554752
1520616741.308150053 18.598600254 -25.092490994 35.750409885 -0.113912738 0.168922480 0.102491231 0.973645023
1520616741.358150959 17.903845487 -25.569846037 35.212406188 -0.123889928 0.207180811 0.052823252 0.968987668
1520616741.408152819 18.418558101 -25.434641008 34.365771364 -0.126064975 0.225806064 0.002737245 0.965977097
1520616741.458154917 18.514425574 -25.571702376 33.379858788 -0.117973260 0.236952882 -0.049070841 0.963082392
1520616741.508155823 18.945866376 -25.822100046 32.513164008 -0.104180061 0.224577620 -0.098308893 0.963870722
1520616741.558157921 18.548958102 -25.712859960 33.424498428 -0.086961907 0.212823228 -0.150954674 0.961434650
1520616741.608344793 17.615894864 -25.835948638 33.086501131 -0.085761678 0.207972514 -0.200509635 0.953513636
1520616741.658346653 17.408711367 -26.062312295 32.134747753 -0.076725646 0.175963977 -0.240053162 0.951590423
1520616741.708347797 17.315716581 -26.380383632 31.191252870 -0.073023465 0.134296169 -0.265670467 0.951867278
1520616741.758349895 17.364095516 -26.798818856 30.284295626 -0.073600147 0.083990355 -0.274828884 0.954985719
1520616741.808350801 17.543044828 -27.218229021 29.394311212 -0.078623024 0.038764883 -0.271227391 0.958515209
1520616741.858352900 18.144193353 -27.642510354 28.717106810 -0.087917403 -0.003042620 -0.254181281 0.963147522
1520616741.908354759 18.390485188 -27.478464117 27.761895229 -0.093157175 -0.025703002 -0.229306768 0.968545044
1520616741.958355665 19.120440268 -28.157451967 27.840260279 -0.101134477 -0.048889272 -0.202049295 0.972911989
1520616742.008559942 19.523567187 -28.556475642 27.016689521 -0.108515063 -0.058682225 -0.168901763 0.977881932
1520616742.058561087 19.402735376 -29.326846723 26.390647932 -0.117858453 -0.063862539 -0.135970138 0.981602304
1520616742.108562946 20.186076078 -29.259673122 27.008600238 -0.121186114 -0.076752185 -0.096053007 0.984985710
1520616742.158563852 21.167560293 -29.089505600 27.096530605 -0.126520156 -0.067400478 -0.054977138 0.988143380
1520616742.208565950 22.028170068 -28.797688841 26.679165304 -0.134404786 -0.028347661 -0.023318679 0.990246435
1520616742.258568048 22.309597289 -28.824520327 25.719957928 -0.149919780 0.031095443 0.001300722 0.988208197
1520616742.308569908 23.306923387 -28.769865683 25.768471056 -0.167681463 0.074629017 0.009935117 0.982962222
1520616742.358571053 23.033768697 -28.859662837 24.810701258 -0.188343962 0.145079124 0.014722331 0.971216687
1520616742.408459663 22.621329697 -29.080306829 23.926840240 -0.207975129 0.208325416 0.004671119 0.955680411
1520616742.458460569 22.055977305 -29.422484067 23.176312818 -0.223825589 0.259973960 -0.017606101 0.939151570
1520616742.558463812 21.320611420 -29.859982641 22.658787927 -0.227975752 0.304397936 -0.056128898 0.923156812
1520616742.658466816 21.996007671 -30.284293012 22.055629065 -0.219020564 0.317098306 -0.103441499 0.916939755
1520616742.758469582 22.651307711 -30.538228978 21.344223145 -0.208018313 0.297349714 -0.147533258 0.920079055
1520616742.808308840 23.365289323 -30.028023251 21.823723274 -0.203433679 0.272643905 -0.181063561 0.922765423
1520616742.958312750 23.121080174 -30.608391685 22.600598021 -0.214581514 0.224660402 -0.208127441 0.927451048
1520616743.008314610 23.197631522 -29.815151509 23.204675760 -0.215122524 0.170922658 -0.224383857 0.934965042
1520616743.108317614 22.941254386 -29.022798045 23.758252088 -0.225306549 0.114669301 -0.213938838 0.943566682
1520616743.158319712 23.089476218 -28.557867614 24.631103727 -0.236289346 0.057198135 -0.192023178 0.950801145
1520616743.208206177 23.082796742 -28.045986412 25.490134005 -0.245917639 0.007952015 -0.156017372 0.956618973
1520616743.258208036 22.985526235 -27.597120505 26.378423286 -0.251494951 -0.029115268 -0.111557282 0.960966994
1520616743.308209181 23.139319810 -26.887079729 27.065583845 -0.257666941 -0.053951247 -0.070929693 0.962115372
1520616743.358211040 23.409255008 -26.018747942 27.481678662 -0.278031292 -0.062311316 -0.043891758 0.957543427
1520616743.408211946 22.856038567 -25.271346110 27.849567329 -0.319332333 -0.042640841 -0.036922196 0.945962669
1520616743.508216143 22.660946177 -24.375210825 28.248165509 -0.361258706 -0.018415991 -0.046319333 0.931132385
1520616743.558217049 23.316041760 -23.628509525 28.363434522 -0.394707029 -0.010113467 -0.050026458 0.917388376
1520616743.608169317 23.909436873 -22.884352875 28.056655904 -0.420682501 0.001801273 -0.052172528 0.905704707
1520616743.658170462 23.496570456 -22.009548343 28.310148214 -0.445936707 0.017978829 -0.058382060 0.892977463
1520616743.708172321 24.180866828 -21.381719252 27.939245115 -0.462455993 0.022457852 -0.056386156 0.884562435
1520616743.758173227 24.935962465 -20.728762240 27.998217309 -0.471093123 0.026725384 -0.059850035 0.879644813
1520616743.808175325 24.733751783 -19.753770892 27.906007152 -0.460302404 0.042178741 -0.067963868 0.884151324
1520616743.858177185 24.441099877 -18.806312430 28.035147864 -0.433249062 0.058203234 -0.072139780 0.896495112
1520616743.908178091 25.159147186 -18.569140274 28.689485262 -0.406611230 0.061897290 -0.076301906 0.908302842
1520616743.958180428 25.739566022 -18.382054756 29.482021055 -0.377716391 0.075261629 -0.076926790 0.919645738
1520616744.008182287 25.558036404 -17.440579872 29.766049295 -0.341511420 0.099780570 -0.069289136 0.931993993
1520616744.108115435 24.823114969 -16.892100311 30.164873385 -0.296460514 0.129216835 -0.054451870 0.944695277
1520616744.208118200 25.591448985 -17.137631342 30.755954896 -0.252559030 0.140064876 -0.042705936 0.956437123
1520616744.258119345 25.731436327 -17.576894380 31.643339552 -0.216377811 0.156441881 -0.032681783 0.963139908
1520616744.308121443 25.783941838 -17.283163052 32.597784457 -0.180569476 0.171067318 -0.018436175 0.968395965
1520616744.358123302 26.294734820 -17.766178461 33.308971243 -0.149670950 0.181117391 -0.011589128 0.971936618
1520616744.408124447 27.113662443 -18.321911757 33.452212479 -0.116251758 0.184540973 -0.008118816 0.975891512
1520616744.458283663 27.866175890 -18.963639875 33.600227802 -0.077547278 0.196582467 -0.003665138 0.977408983
1520616744.508284569 28.568196098 -19.670763727 33.684746942 -0.038686300 0.209346197 0.004418197 0.977066026
1520616744.558285713 28.990826769 -20.577063044 33.682541254 -0.006449594 0.224520172 0.010412682 0.974392463
1520616744.608300686 29.223873317 -21.351875677 34.270210115 0.019594106 0.237709804 0.020012132 0.970932353
1520616744.708290815 29.958269836 -21.776509038 33.740730879 0.041192727 0.237530055 0.023794478 0.970214644
1520616744.758292675 30.256167294 -22.715573359 33.912239785 0.062900803 0.246148240 0.033766284 0.966599385
