frame_idx,timestamp_ns,status,n_tracked,n_inliers
214,1520530742100473167,OK,710,710
215,1520530742150475167,POSE_FAIL,710,0
216,1520530742200338132,OK,710,710
217,1520530742250340132,OK,710,686
218,1520530742300341132,POSE_FAIL,686,0
219,1520530742350343132,POSE_FAIL,686,0
220,1520530742400345132,POSE_FAIL,686,0
221,1520530742450346132,OK,686,686
222,1520530742500348132,OK,686,686
223,1520530742550350132,OK,686,683
224,1520530742600603834,OK,683,669
225,1520530742650604834,OK,669,658
226,1520530742700606834,OK,658,645
227,1520530742750608834,OK,645,634
228,1520530742800609834,OK,634,626
229,1520530742850611834,OK,626,611
230,1520530742900612834,OK,611,610
231,1520530742950614834,OK,610,609
232,1520530743000436676,OK,609,609
233,1520530743050522676,OK,609,609
234,1520530743100439676,OK,609,609
235,1520530743150441676,OK,609,609
236,1520530743200442676,OK,609,608
237,1520530743250444676,OK,608,605
238,1520530743300445676,OK,605,597
239,1520530743350447676,OK,597,597
240,1520530743400276834,OK,597,597
241,1520530743450277834,OK,597,597
242,1520530743500279834,OK,597,597
243,1520530743550280834,OK,597,597
244,1520530743600282834,OK,597,590
245,1520530743650283834,OK,590,590
246,1520530743700285834,OK,590,590
247,1520530743750287834,OK,590,590
248,1520530743800288834,OK,590,590
249,1520530743851239817,OK,590,588
250,1520530743901240817,OK,588,574
251,1520530743951242817,OK,574,574
252,1520530744001243817,OK,574,574
253,1520530744051246817,OK,574,574
254,1520530744101247817,OK,574,574
255,1520530744151248817,OK,574,574
256,1520530744201250817,OK,574,573
257,1520530744251205027,OK,573,572
258,1520530744301206027,OK,572,572
259,1520530744351208027,OK,572,571
260,1520530744401209027,OK,571,571
261,1520530744451210027,OK,571,571
262,1520530744501212027,OK,571,571
263,1520530744551214027,OK,571,571
264,1520530744601215027,OK,571,570
265,1520530744651044238,OK,570,565
266,1520530744700966238,OK,565,552
267,1520530744750968238,OK,552,520
268,1520530744800969238,OK,520,517
269,1520530744850971238,OK,517,517
270,1520530744900972238,OK,517,517
271,1520530744950974238,OK,517,517
272,1520530745000976238,OK,517,517
273,1520530745051078150,OK,517,517
274,1520530745101080150,OK,517,517
275,1520530745151081150,POSE_FAIL,517,0
276,1520530745201083150,OK,517,517
277,1520530745251084150,OK,517,517
278,1520530745301086150,OK,517,517
279,1520530745351088150,OK,517,517
280,1520530745401089150,OK,517,517
281,1520530745451043010,OK,517,517
282,1520530745501044010,OK,517,515
283,1520530745551046010,OK,515,503
284,1520530745601048010,OK,501,495
285,1520530745651049010,OK,495,488
286,1520530745701051010,OK,488,487
287,1520530745751053010,OK,487,487
288,1520530745801054010,OK,487,487
289,1520530745850826097,OK,487,487
290,1520530745900828097,OK,487,487
291,1520530745950830097,OK,487,487
292,1520530746000831097,POSE_FAIL,487,0
293,1520530746050833097,OK,487,487
294,1520530746100834097,POSE_FAIL,487,0
295,1520530746150839097,POSE_FAIL,487,0
296,1520530746200837097,POSE_FAIL,487,0
297,1520530746250910097,POSE_FAIL,487,0
298,1520530746300487185,OK,487,486
299,1520530746350489185,OK,476,453
300,1520530746400490185,OK,452,435
301,1520530746450492185,OK,430,421
302,1520530746500493185,OK,421,410
303,1520530746550495185,OK,410,409
304,1520530746600497185,OK,409,409
305,1520530746650498185,OK,409,409
306,1520530746700510290,OK,409,409
307,1520530746750511290,OK,409,409
308,1520530746800513290,POSE_FAIL,409,0
309,1520530746850514290,OK,409,409
310,1520530746900516290,OK,409,409
311,1520530746950518290,OK,409,409
312,1520530747000519290,OK,409,409
313,1520530747050521290,OK,409,409
314,1520530747100689238,OK,409,409
315,1520530747150691238,OK,409,409
316,1520530747200693238,OK,409,391
317,1520530747250695238,OK,387,370
318,1520530747300696238,OK,367,332
319,1520530747350697238,OK,330,319
320,1520530747400699238,OK,319,313
321,1520530747450701238,OK,313,309
322,1520530747501333466,OK,309,295
323,1520530747551335466,OK,295,278
324,1520530747601336466,OK,278,271
325,1520530747651339466,POSE_FAIL,271,0
326,1520530747701339466,OK,271,271
327,1520530747751341466,POSE_FAIL,271,0
328,1520530747801342466,POSE_FAIL,271,0
329,1520530747851408466,OK,271,271
330,1520530747901266518,OK,271,271
331,1520530747951268518,POSE_FAIL,271,0
332,1520530748001269518,OK,271,271
333,1520530748051271518,OK,271,271
334,1520530748101272518,OK,271,269
335,1520530748151274518,OK,269,262
336,1520530748201276518,OK,249,240
337,1520530748251277518,OK,240,237
338,1520530748300789413,OK,237,232
339,1520530748350790413,OK,232,219
340,1520530748400792413,OK,219,219
341,1520530748450793413,OK,219,219
342,1520530748500795413,OK,219,219
343,1520530748550797413,OK,219,219
344,1520530748600798413,OK,219,219
345,1520530748650800413,OK,219,219
346,1520530748700801413,OK,219,219
347,1520530748750570922,OK,219,219
348,1520530748800571922,OK,219,219
349,1520530748850573922,POSE_FAIL,219,0
350,1520530748900575922,OK,219,219
351,1520530748950576922,OK,219,219
352,1520530749000578922,POSE_FAIL,219,0
353,1520530749050580922,OK,219,219
354,1520530749100584922,POSE_FAIL,219,0
355,1520530749150922588,POSE_FAIL,219,0
356,1520530749200923588,POSE_FAIL,219,0
357,1520530749250924588,POSE_FAIL,219,0
358,1520530749300926588,OK,219,219
359,1520530749350927588,OK,219,219
360,1520530749400929588,OK,219,219
361,1520530749450988588,POSE_FAIL,219,0
362,1520530749500932588,OK,219,219
363,1520530749551299290,OK,219,219
364,1520530749601300290,POSE_FAIL,219,0
365,1520530749651302290,OK,219,219
366,1520530749701303290,OK,219,219
367,1520530749751305290,POSE_FAIL,219,0
368,1520530749801307290,OK,219,219
369,1520530749851308290,OK,219,216
370,1520530749901310290,OK,216,210
371,1520530749950998799,OK,210,210
372,1520530750001000799,OK,210,209
373,1520530750051001799,OK,209,209
374,1520530750101003799,OK,209,209
375,1520530750151004799,OK,209,209
376,1520530750201006799,POSE_FAIL,209,0
377,1520530750251008799,OK,209,209
378,1520530750301009799,POSE_FAIL,209,0
379,1520530750350639097,POSE_FAIL,209,0
380,1520530750400641097,OK,209,209
381,1520530750450642097,POSE_FAIL,209,0
382,1520530750500644097,POSE_FAIL,209,0
383,1520530750550645097,OK,209,209
384,1520530750600647097,POSE_FAIL,209,0
385,1520530750650648097,OK,209,209
386,1520530750700654097,POSE_FAIL,209,0
387,1520530750750652097,POSE_FAIL,209,0
388,1520530750800614992,POSE_FAIL,209,0
389,1520530750850616992,OK,209,209
390,1520530750900617992,OK,209,209
391,1520530750950618992,POSE_FAIL,209,0
392,1520530751000620992,POSE_FAIL,209,0
393,1520530751050668992,OK,209,209
394,1520530751100623992,POSE_FAIL,209,0
395,1520530751150625992,OK,209,209
396,1520530751201259974,OK,209,209
397,1520530751251261974,OK,208,203
398,1520530751301262974,OK,203,199
399,1520530751351264974,OK,1871,1441
400,1520530751401266974,OK,1395,1247
401,1520530751451267974,OK,1238,1208
402,1520530751501269974,OK,1208,1099
403,1520530751551270974,OK,1099,1092
404,1520530751601708202,OK,1090,1044
405,1520530751651709202,OK,1044,1031
406,1520530751701711202,OK,1031,1028
407,1520530751751712202,OK,1023,1013
408,1520530751801714202,OK,994,971
409,1520530751851716202,OK,970,939
410,1520530751901717202,OK,933,849
411,1520530751951719202,OK,843,818
412,1520530752001096150,OK,793,763
413,1520530752051097150,OK,755,667
414,1520530752101099150,OK,654,614
415,1520530752151101150,OK,605,569
416,1520530752201102150,OK,563,526
417,1520530752251103150,OK,522,501
418,1520530752301105150,OK,501,469
419,1520530752351107150,OK,469,468
420,1520530752401229413,OK,468,466
421,1520530752451231413,OK,466,456
422,1520530752501233413,OK,456,447
423,1520530752551233413,OK,447,447
424,1520530752601235413,OK,447,445
425,1520530752651273413,OK,445,441
426,1520530752701238413,OK,429,406
427,1520530752751240413,OK,360,327
428,1520530752801898466,OK,193,192
429,1520530752851900466,OK,1947,1594
430,1520530752901901466,OK,1588,1503
431,1520530752951903466,OK,1495,1366
432,1520530753001905466,OK,1362,1183
433,1520530753051906466,OK,1182,1148
434,1520530753101908466,OK,1148,1115
435,1520530753151909466,OK,1110,1003
436,1520530753201911466,OK,989,960
437,1520530753251553588,OK,935,894
438,1520530753301555588,OK,877,804
439,1520530753351556588,OK,802,668
440,1520530753401558588,OK,650,552
441,1520530753451560588,OK,524,434
442,1520530753501561588,OK,409,325
443,1520530753551563588,OK,324,272
444,1520530753601565588,OK,258,225
445,1520530753651035431,OK,213,201
446,1520530753701037431,OK,194,175
447,1520530753751039431,OK,1990,1647
448,1520530753801040431,OK,1647,1593
449,1520530753851041431,OK,1592,1561
450,1520530753901043431,OK,1560,1535
451,1520530753951045431,OK,1534,1461
452,1520530754001046431,OK,1461,1446
453,1520530754051765185,OK,1446,1409
454,1520530754101767185,OK,1409,1398
455,1520530754151768185,OK,1398,1382
456,1520530754201770185,OK,1382,1370
457,1520530754251797185,OK,1370,1369
458,1520530754301773185,OK,1369,1369
459,1520530754351775185,OK,1369,1367
460,1520530754401776185,OK,1367,1359
461,1520530754451720360,OK,1359,1323
462,1520530754501721360,OK,1323,1317
463,1520530754551723360,OK,1317,1283
464,1520530754601725360,OK,1283,1274
465,1520530754651726360,OK,1274,1263
466,1520530754701728360,OK,1263,1248
467,1520530754751729360,OK,1248,1230
468,1520530754801731360,OK,1230,1086
469,1520530754851698746,OK,1086,1085
470,1520530754901700746,OK,1085,1079
471,1520530754951701746,OK,1079,1077
472,1520530755001703746,OK,1071,1038
473,1520530755051705746,OK,1032,983
474,1520530755101706746,OK,974,907
475,1520530755151708746,OK,902,871
476,1520530755201710746,OK,862,835
477,1520530755251591343,OK,829,733
478,1520530755301592343,OK,630,603
479,1520530755351593343,OK,591,578
480,1520530755401595343,OK,578,565
481,1520530755451596343,OK,555,530
482,1520530755501598343,OK,511,471
483,1520530755551599343,OK,419,419
484,1520530755601601343,OK,347,346
485,1520530755651602343,OK,319,303
486,1520530755701246518,OK,301,301
487,1520530755751247518,OK,295,285
488,1520530755801249518,OK,239,225
489,1520530755851266518,OK,183,182
490,1520530755901252518,OK,1979,1864
491,1520530755951254518,OK,1860,1785
492,1520530756001255518,OK,1690,1568
493,1520530756051257518,OK,1470,1403
494,1520530756101239150,OK,1376,1343
495,1520530756151241150,OK,1312,1215
496,1520530756201243150,OK,1142,964
497,1520530756251244150,OK,946,721
498,1520530756301246150,OK,703,564
499,1520530756351247150,OK,551,464
500,1520530756401249150,OK,451,392
501,1520530756451250150,OK,364,308
502,1520530756501374817,OK,296,263
503,1520530756551376817,OK,247,223
504,1520530756601377817,OK,212,187
505,1520530756651379817,OK,1996,1277
506,1520530756701380817,OK,1274,1159
507,1520530756751382817,OK,1132,1021
508,1520530756801383817,OK,987,889
509,1520530756851385817,OK,880,846
510,1520530756901524097,OK,843,791
511,1520530756951526097,OK,787,733
512,1520530757001527097,OK,730,697
513,1520530757051529097,OK,697,663
514,1520530757101530097,OK,663,627
515,1520530757151531097,OK,627,590
516,1520530757201533097,OK,590,581
517,1520530757251534097,OK,581,552
518,1520530757301300308,OK,548,537
519,1520530757351301308,OK,537,533
520,1520530757401303308,OK,531,518
521,1520530757451311308,OK,518,493
522,1520530757501306308,OK,493,478
523,1520530757551308308,OK,478,459
524,1520530757601309308,OK,457,442
525,1520530757651311308,OK,442,434
526,1520530757701312308,OK,434,426
527,1520530757751027360,OK,426,416
528,1520530757801029360,OK,416,413
529,1520530757851030360,OK,413,392
530,1520530757901032360,OK,391,389
531,1520530757951033360,OK,388,374
532,1520530758001035360,OK,374,356
533,1520530758051036360,OK,356,336
534,1520530758101038360,OK,335,332
535,1520530758151144413,OK,331,326
536,1520530758201146413,OK,326,317
537,1520530758251148413,OK,316,307
538,1520530758301149413,OK,301,293
539,1520530758351151413,OK,288,275
540,1520530758401153413,OK,252,230
541,1520530758451154413,OK,172,164
542,1520530758501156413,OK,1919,1453
543,1520530758551586676,OK,1364,1181
544,1520530758601588676,OK,1053,1000
545,1520530758651589676,OK,999,934
546,1520530758701591676,OK,932,892
547,1520530758751592676,OK,887,870
548,1520530758801594676,OK,870,845
549,1520530758851596676,OK,845,825
550,1520530758901597676,OK,825,796
551,1520530758951488238,OK,796,790
552,1520530759001489238,OK,789,779
553,1520530759051491238,OK,776,727
554,1520530759101492238,OK,727,668
555,1520530759151494238,OK,668,656
556,1520530759201495238,OK,654,645
557,1520530759251497238,OK,642,620
558,1520530759301498238,OK,620,612
559,1520530759351664378,OK,612,603
560,1520530759401666378,OK,603,603
561,1520530759451667378,OK,603,603
562,1520530759501669378,OK,603,603
563,1520530759551670378,OK,603,603
564,1520530759601672378,OK,603,595
565,1520530759651673378,OK,595,586
566,1520530759701675378,OK,586,566
567,1520530759751602273,OK,566,564
568,1520530759801604273,OK,564,563
569,1520530759851606273,OK,563,557
570,1520530759901607273,OK,557,552
571,1520530759951609273,OK,552,552
572,1520530760001610273,OK,552,552
573,1520530760051612273,OK,552,547
574,1520530760101613273,OK,547,545
575,1520530760151616273,OK,545,541
576,1520530760201535167,OK,541,539
577,1520530760251537167,OK,539,536
578,1520530760301538167,OK,536,535
579,1520530760351539167,OK,535,535
580,1520530760401541167,OK,534,528
581,1520530760451543167,OK,528,518
582,1520530760501544167,OK,518,512
583,1520530760551546167,OK,512,504
584,1520530760601489483,OK,504,484
585,1520530760651491483,OK,479,467
586,1520530760701492483,OK,467,450
587,1520530760751494483,OK,447,436
588,1520530760801495483,OK,432,418
589,1520530760851497483,OK,396,375
590,1520530760901498483,OK,372,347
591,1520530760951500483,OK,343,335
592,1520530761001376869,OK,334,334
593,1520530761051377869,OK,328,317
594,1520530761101379869,OK,311,294
595,1520530761151380869,OK,277,270
596,1520530761201382869,OK,259,228
597,1520530761251383869,OK,225,222
598,1520530761301385869,OK,221,195
599,1520530761351386869,OK,1956,1776
600,1520530761401249571,OK,1743,1568
601,1520530761451251571,OK,1531,1457
602,1520530761501252571,OK,1443,1262
603,1520530761551254571,OK,1239,1118
604,1520530761601256571,OK,1081,1013
605,1520530761651258571,OK,913,822
606,1520530761701259571,OK,807,747
607,1520530761751261571,OK,742,686
608,1520530761801129448,OK,679,642
609,1520530761851130448,OK,641,608
610,1520530761901133448,OK,596,576
611,1520530761951133448,OK,569,552
612,1520530762001135448,OK,547,533
613,1520530762051136448,OK,533,531
614,1520530762101138448,OK,523,514
615,1520530762151140448,OK,509,499
616,1520530762201313799,OK,499,476
617,1520530762251318799,OK,474,450
618,1520530762301316799,OK,448,445
619,1520530762351318799,OK,443,438
620,1520530762401319799,OK,438,433
621,1520530762451321799,OK,433,424
622,1520530762501322799,OK,424,405
623,1520530762551324799,OK,404,404
624,1520530762601326799,OK,403,394
625,1520530762651530957,OK,394,387
626,1520530762701532957,OK,387,383
627,1520530762751533957,OK,360,348
628,1520530762801535957,OK,327,307
629,1520530762851536957,OK,298,283
630,1520530762901538957,OK,255,254
631,1520530762951539957,OK,251,249
632,1520530763001541957,OK,249,249
633,1520530763051559045,OK,217,213
634,1520530763101560045,OK,210,206
635,1520530763151562045,OK,206,206
636,1520530763201564045,OK,206,205
637,1520530763251565045,OK,205,201
638,1520530763301567045,OK,198,198
639,1520530763351568045,OK,1998,1871
640,1520530763401570045,OK,1863,1791
641,1520530763451561448,OK,1691,1614
642,1520530763501562448,OK,1608,1523
643,1520530763551564448,OK,1485,1446
644,1520530763601565448,OK,1444,1428
645,1520530763651566448,OK,1423,1353
646,1520530763701569448,OK,1338,1282
647,1520530763751570448,OK,1223,1173
648,1520530763801571448,OK,1125,1070
649,1520530763851452325,OK,1040,983
650,1520530763901453325,OK,956,829
651,1520530763951455325,OK,789,724
652,1520530764001456325,OK,690,661
653,1520530764051458325,OK,656,588
654,1520530764101459325,OK,578,547
655,1520530764151461325,OK,538,500
656,1520530764201463325,OK,485,480
657,1520530764251481238,OK,478,459
658,1520530764301483238,OK,452,443
659,1520530764351484238,OK,433,418
660,1520530764401486238,OK,416,403
661,1520530764451487238,OK,403,399
662,1520530764501489238,OK,386,382
663,1520530764551490238,OK,380,358
664,1520530764601492238,OK,348,347
665,1520530764651494238,OK,347,341
666,1520530764701715378,OK,334,312
667,1520530764751717378,OK,297,282
668,1520530764801719378,OK,274,257
669,1520530764851720378,OK,255,249
670,1520530764901721378,OK,245,240
671,1520530764951724378,OK,225,210
672,1520530765001725378,OK,210,208
673,1520530765051727378,OK,208,204
674,1520530765101763255,OK,204,201
675,1520530765151765255,OK,201,200
676,1520530765201766255,OK,1997,1572
677,1520530765251767255,OK,1567,1219
678,1520530765301771255,OK,1216,1154
679,1520530765351771255,OK,1145,1120
680,1520530765401772255,OK,1120,1012
681,1520530765451774255,OK,1012,1002
682,1520530765501667536,OK,1002,983
683,1520530765551565536,OK,983,961
684,1520530765601566536,OK,961,938
685,1520530765651568536,OK,931,898
686,1520530765701569536,OK,898,853
687,1520530765751571536,OK,853,800
688,1520530765801573536,OK,800,754
689,1520530765851574536,OK,754,714
690,1520530765901345518,OK,714,688
691,1520530765951346518,OK,688,667
692,1520530766001348518,OK,667,635
693,1520530766051349518,OK,632,600
694,1520530766101351518,OK,600,551
695,1520530766151352518,OK,551,541
696,1520530766201354518,OK,541,515
697,1520530766251356518,OK,515,484
698,1520530766301371483,OK,484,475
699,1520530766351373483,OK,475,470
700,1520530766401375483,OK,470,465
701,1520530766451376483,OK,465,458
702,1520530766501378483,OK,457,449
703,1520530766551379483,OK,446,433
704,1520530766601381483,OK,433,422
705,1520530766651382483,OK,416,413
706,1520530766701833957,OK,404,357
707,1520530766751835957,OK,289,260
708,1520530766801836957,OK,244,228
709,1520530766851838957,OK,228,220
710,1520530766901840957,OK,215,191
711,1520530766951841957,OK,1967,1426
712,1520530767001842957,OK,1333,1164
713,1520530767051844957,OK,1144,1072
714,1520530767101937957,OK,1068,1042
715,1520530767151878413,OK,1039,999
716,1520530767201879413,OK,999,966
717,1520530767251881413,OK,965,926
718,1520530767301882413,OK,926,872
719,1520530767351884413,OK,870,832
720,1520530767401886413,OK,832,829
721,1520530767451887413,OK,829,828
722,1520530767501889413,OK,828,828
723,1520530767551857220,OK,828,812
724,1520530767601859220,OK,811,786
725,1520530767651860220,OK,786,757
726,1520530767701862220,OK,756,729
727,1520530767751863220,OK,729,714
728,1520530767801865220,OK,714,709
729,1520530767851867220,OK,709,709
730,1520530767901869220,OK,709,706
731,1520530767951935553,OK,706,705
732,1520530768001936553,OK,705,705
733,1520530768051939553,OK,705,701
734,1520530768101940553,OK,701,693
735,1520530768151941553,OK,693,688
736,1520530768201943553,OK,688,684
737,1520530768251944553,OK,684,684
738,1520530768301946553,OK,684,684
739,1520530768351885746,OK,684,680
740,1520530768401886746,OK,680,679
741,1520530768451888746,OK,679,679
742,1520530768501889746,OK,679,677
743,1520530768551891746,OK,677,677
744,1520530768601892746,OK,677,677
745,1520530768651894746,OK,677,676
746,1520530768701976746,OK,676,670
747,1520530768751810588,OK,670,669
748,1520530768801811588,OK,669,644
749,1520530768851813588,OK,644,642
750,1520530768901814588,OK,642,631
751,1520530768951816588,OK,631,627
752,1520530769001818588,OK,627,625
753,1520530769051819588,OK,625,624
754,1520530769101821588,OK,624,618
755,1520530769151822588,OK,618,596
756,1520530769201870273,OK,596,594
